,well,find,chem,area,wqo
2003-11-18,04N23W16B07S,43.7,nitrate_as_no3,miramonte,45.0
2003-11-25,04N23W16B07S,43.1,nitrate_as_no3,miramonte,45.0
2003-12-02,04N23W16B07S,41.9,nitrate_as_no3,miramonte,45.0
2003-12-09,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45.0
2003-12-16,04N23W16B07S,43.4,nitrate_as_no3,miramonte,45.0
2003-12-23,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2003-12-30,04N23W16B07S,36.1,nitrate_as_no3,miramonte,45.0
2004-01-06,04N23W16B07S,42.2,nitrate_as_no3,miramonte,45.0
2004-01-20,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45.0
2004-01-27,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45.0
2004-02-24,04N23W16B07S,42.8,nitrate_as_no3,miramonte,45.0
2004-03-02,04N23W16B07S,41.6,nitrate_as_no3,miramonte,45.0
2004-03-09,04N23W16B07S,46.9,nitrate_as_no3,miramonte,45.0
2004-03-16,04N23W16B07S,52.9,nitrate_as_no3,miramonte,45.0
2004-03-22,04N23W16B07S,50.0,nitrate_as_no3,miramonte,45.0
2004-03-30,04N23W16B07S,53.3,nitrate_as_no3,miramonte,45.0
2004-04-06,04N23W16B07S,53.4,nitrate_as_no3,miramonte,45.0
2004-04-12,04N23W16B07S,53.7,nitrate_as_no3,miramonte,45.0
2004-04-19,04N23W16B07S,54.6,nitrate_as_no3,miramonte,45.0
2004-04-26,04N23W16B07S,56.9,nitrate_as_no3,miramonte,45.0
2004-05-03,04N23W16B07S,56.0,nitrate_as_no3,miramonte,45.0
2004-05-11,04N23W16B07S,57.4,nitrate_as_no3,miramonte,45.0
2004-05-18,04N23W16B07S,57.8,nitrate_as_no3,miramonte,45.0
2004-06-01,04N23W16B07S,48.8,nitrate_as_no3,miramonte,45.0
2004-06-08,04N23W16B07S,54.7,nitrate_as_no3,miramonte,45.0
2004-06-29,04N23W16B07S,52.5,nitrate_as_no3,miramonte,45.0
2004-07-06,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2004-07-15,04N23W16B07S,51.4,nitrate_as_no3,miramonte,45.0
2004-07-20,04N23W16B07S,42.6,nitrate_as_no3,miramonte,45.0
2004-07-27,04N23W16B07S,50.5,nitrate_as_no3,miramonte,45.0
2004-08-04,04N23W16B07S,44.0,nitrate_as_no3,miramonte,45.0
2004-08-10,04N23W16B07S,47.4,nitrate_as_no3,miramonte,45.0
2004-08-16,04N23W16B07S,46.5,nitrate_as_no3,miramonte,45.0
2004-08-24,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45.0
2004-08-31,04N23W16B07S,43.8,nitrate_as_no3,miramonte,45.0
2004-09-07,04N23W16B07S,41.1,nitrate_as_no3,miramonte,45.0
2004-09-13,04N23W16B07S,44.6,nitrate_as_no3,miramonte,45.0
2004-09-20,04N23W16B07S,46.0,nitrate_as_no3,miramonte,45.0
2004-09-28,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2004-10-04,04N23W16B07S,41.1,nitrate_as_no3,miramonte,45.0
2004-10-13,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2004-10-19,04N23W16B07S,41.0,nitrate_as_no3,miramonte,45.0
2004-10-26,04N23W16B07S,43.6,nitrate_as_no3,miramonte,45.0
2004-11-02,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2004-11-08,04N23W16B07S,42.3,nitrate_as_no3,miramonte,45.0
2004-11-16,04N23W16B07S,45.5,nitrate_as_no3,miramonte,45.0
2004-11-23,04N23W16B07S,40.7,nitrate_as_no3,miramonte,45.0
2004-11-30,04N23W16B07S,42.6,nitrate_as_no3,miramonte,45.0
2004-12-07,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45.0
2004-12-14,04N23W16B07S,48.8,nitrate_as_no3,miramonte,45.0
2004-12-21,04N23W16B07S,39.3,nitrate_as_no3,miramonte,45.0
2004-12-28,04N23W16B07S,50.7,nitrate_as_no3,miramonte,45.0
2005-01-13,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2005-01-19,04N23W16B07S,62.9,nitrate_as_no3,miramonte,45.0
2005-01-25,04N23W16B07S,59.7,nitrate_as_no3,miramonte,45.0
2005-02-01,04N23W16B07S,61.5,nitrate_as_no3,miramonte,45.0
2005-02-08,04N23W16B07S,50.3,nitrate_as_no3,miramonte,45.0
2005-02-15,04N23W16B07S,53.4,nitrate_as_no3,miramonte,45.0
2005-02-21,04N23W16B07S,54.6,nitrate_as_no3,miramonte,45.0
2005-02-28,04N23W16B07S,56.4,nitrate_as_no3,miramonte,45.0
2005-03-08,04N23W16B07S,58.8,nitrate_as_no3,miramonte,45.0
2005-03-15,04N23W16B07S,55.2,nitrate_as_no3,miramonte,45.0
2005-03-21,04N23W16B07S,57.1,nitrate_as_no3,miramonte,45.0
2005-03-29,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2005-04-06,04N23W16B07S,55.4,nitrate_as_no3,miramonte,45.0
2005-04-12,04N23W16B07S,61.0,nitrate_as_no3,miramonte,45.0
2005-04-19,04N23W16B07S,57.7,nitrate_as_no3,miramonte,45.0
2005-04-26,04N23W16B07S,54.7,nitrate_as_no3,miramonte,45.0
2005-05-03,04N23W16B07S,57.7,nitrate_as_no3,miramonte,45.0
2005-05-10,04N23W16B07S,54.4,nitrate_as_no3,miramonte,45.0
2005-05-17,04N23W16B07S,56.8,nitrate_as_no3,miramonte,45.0
2005-05-24,04N23W16B07S,54.3,nitrate_as_no3,miramonte,45.0
2005-05-31,04N23W16B07S,58.0,nitrate_as_no3,miramonte,45.0
2005-06-07,04N23W16B07S,57.4,nitrate_as_no3,miramonte,45.0
2005-06-13,04N23W16B07S,60.0,nitrate_as_no3,miramonte,45.0
2005-06-21,04N23W16B07S,53.4,nitrate_as_no3,miramonte,45.0
2005-06-28,04N23W16B07S,58.2,nitrate_as_no3,miramonte,45.0
2005-07-05,04N23W16B07S,51.3,nitrate_as_no3,miramonte,45.0
2005-07-13,04N23W16B07S,52.9,nitrate_as_no3,miramonte,45.0
2005-07-19,04N23W16B07S,59.9,nitrate_as_no3,miramonte,45.0
2005-07-26,04N23W16B07S,53.4,nitrate_as_no3,miramonte,45.0
2005-08-02,04N23W16B07S,55.9,nitrate_as_no3,miramonte,45.0
2005-08-09,04N23W16B07S,48.1,nitrate_as_no3,miramonte,45.0
2005-08-16,04N23W16B07S,50.0,nitrate_as_no3,miramonte,45.0
2005-08-22,04N23W16B07S,52.1,nitrate_as_no3,miramonte,45.0
2005-08-30,04N23W16B07S,51.1,nitrate_as_no3,miramonte,45.0
2005-09-06,04N23W16B07S,35.7,nitrate_as_no3,miramonte,45.0
2005-09-13,04N23W16B07S,50.7,nitrate_as_no3,miramonte,45.0
2005-09-20,04N23W16B07S,51.2,nitrate_as_no3,miramonte,45.0
2005-09-27,04N23W16B07S,51.4,nitrate_as_no3,miramonte,45.0
2005-10-04,04N23W16B07S,48.3,nitrate_as_no3,miramonte,45.0
2005-10-11,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45.0
2005-10-18,04N23W16B07S,43.6,nitrate_as_no3,miramonte,45.0
2005-10-24,04N23W16B07S,46.3,nitrate_as_no3,miramonte,45.0
2005-11-01,04N23W16B07S,43.5,nitrate_as_no3,miramonte,45.0
2005-11-08,04N23W16B07S,47.9,nitrate_as_no3,miramonte,45.0
2005-11-15,04N23W16B07S,46.6,nitrate_as_no3,miramonte,45.0
2005-11-21,04N23W16B07S,49.8,nitrate_as_no3,miramonte,45.0
2005-11-28,04N23W16B07S,49.8,nitrate_as_no3,miramonte,45.0
2005-12-05,04N23W16B07S,44.7,nitrate_as_no3,miramonte,45.0
2005-12-13,04N23W16B07S,47.0,nitrate_as_no3,miramonte,45.0
2005-12-19,04N23W16B07S,42.5,nitrate_as_no3,miramonte,45.0
2005-12-28,04N23W16B07S,48.0,nitrate_as_no3,miramonte,45.0
2006-01-03,04N23W16B07S,55.8,nitrate_as_no3,miramonte,45.0
2006-01-09,04N23W16B07S,53.7,nitrate_as_no3,miramonte,45.0
2006-01-18,04N23W16B07S,55.0,nitrate_as_no3,miramonte,45.0
2006-01-23,04N23W16B07S,55.6,nitrate_as_no3,miramonte,45.0
2006-01-31,04N23W16B07S,54.1,nitrate_as_no3,miramonte,45.0
2006-02-07,04N23W16B07S,60.0,nitrate_as_no3,miramonte,45.0
2006-02-14,04N23W16B07S,59.1,nitrate_as_no3,miramonte,45.0
2006-02-20,04N23W16B07S,58.6,nitrate_as_no3,miramonte,45.0
2006-02-27,04N23W16B07S,56.1,nitrate_as_no3,miramonte,45.0
2006-03-07,04N23W16B07S,56.9,nitrate_as_no3,miramonte,45.0
2006-03-14,04N23W16B07S,56.4,nitrate_as_no3,miramonte,45.0
2006-03-20,04N23W16B07S,58.2,nitrate_as_no3,miramonte,45.0
2006-03-27,04N23W16B07S,58.0,nitrate_as_no3,miramonte,45.0
2006-04-03,04N23W16B07S,57.2,nitrate_as_no3,miramonte,45.0
2006-04-11,04N23W16B07S,55.8,nitrate_as_no3,miramonte,45.0
2006-04-17,04N23W16B07S,53.9,nitrate_as_no3,miramonte,45.0
2006-04-25,04N23W16B07S,55.7,nitrate_as_no3,miramonte,45.0
2006-05-02,04N23W16B07S,55.8,nitrate_as_no3,miramonte,45.0
2006-05-10,04N23W16B07S,56.6,nitrate_as_no3,miramonte,45.0
2006-05-17,04N23W16B07S,57.6,nitrate_as_no3,miramonte,45.0
2006-05-23,04N23W16B07S,51.8,nitrate_as_no3,miramonte,45.0
2006-05-30,04N23W16B07S,52.5,nitrate_as_no3,miramonte,45.0
2006-06-06,04N23W16B07S,50.5,nitrate_as_no3,miramonte,45.0
2006-06-13,04N23W16B07S,55.4,nitrate_as_no3,miramonte,45.0
2006-06-20,04N23W16B07S,55.2,nitrate_as_no3,miramonte,45.0
2006-06-27,04N23W16B07S,50.2,nitrate_as_no3,miramonte,45.0
2006-07-05,04N23W16B07S,57.4,nitrate_as_no3,miramonte,45.0
2006-07-11,04N23W16B07S,44.5,nitrate_as_no3,miramonte,45.0
2006-07-17,04N23W16B07S,45.8,nitrate_as_no3,miramonte,45.0
2006-07-24,04N23W16B07S,51.0,nitrate_as_no3,miramonte,45.0
2006-08-01,04N23W16B07S,51.8,nitrate_as_no3,miramonte,45.0
2006-08-08,04N23W16B07S,44.9,nitrate_as_no3,miramonte,45.0
2006-08-22,04N23W16B07S,42.8,nitrate_as_no3,miramonte,45.0
2006-08-29,04N23W16B07S,43.9,nitrate_as_no3,miramonte,45.0
2006-09-05,04N23W16B07S,44.4,nitrate_as_no3,miramonte,45.0
2006-09-12,04N23W16B07S,43.4,nitrate_as_no3,miramonte,45.0
2006-09-19,04N23W16B07S,46.5,nitrate_as_no3,miramonte,45.0
2006-09-26,04N23W16B07S,46.0,nitrate_as_no3,miramonte,45.0
2006-10-02,04N23W16B07S,47.9,nitrate_as_no3,miramonte,45.0
2006-10-10,04N23W16B07S,46.7,nitrate_as_no3,miramonte,45.0
2006-10-17,04N23W16B07S,48.4,nitrate_as_no3,miramonte,45.0
2006-10-24,04N23W16B07S,48.0,nitrate_as_no3,miramonte,45.0
2006-10-31,04N23W16B07S,46.8,nitrate_as_no3,miramonte,45.0
2006-11-06,04N23W16B07S,43.1,nitrate_as_no3,miramonte,45.0
2006-11-14,04N23W16B07S,41.8,nitrate_as_no3,miramonte,45.0
2006-11-20,04N23W16B07S,47.4,nitrate_as_no3,miramonte,45.0
2006-11-27,04N23W16B07S,46.0,nitrate_as_no3,miramonte,45.0
2006-12-05,04N23W16B07S,46.0,nitrate_as_no3,miramonte,45.0
2006-12-12,04N23W16B07S,42.0,nitrate_as_no3,miramonte,45.0
2006-12-18,04N23W16B07S,42.6,nitrate_as_no3,miramonte,45.0
2006-12-26,04N23W16B07S,41.1,nitrate_as_no3,miramonte,45.0
2007-01-02,04N23W16B07S,46.0,nitrate_as_no3,miramonte,45.0
2007-01-09,04N23W16B07S,43.1,nitrate_as_no3,miramonte,45.0
2007-01-16,04N23W16B07S,43.5,nitrate_as_no3,miramonte,45.0
2007-01-23,04N23W16B07S,48.9,nitrate_as_no3,miramonte,45.0
2007-01-30,04N23W16B07S,47.3,nitrate_as_no3,miramonte,45.0
2007-02-05,04N23W16B07S,49.5,nitrate_as_no3,miramonte,45.0
2007-02-14,04N23W16B07S,49.4,nitrate_as_no3,miramonte,45.0
2007-02-20,04N23W16B07S,54.5,nitrate_as_no3,miramonte,45.0
2007-02-27,04N23W16B07S,56.3,nitrate_as_no3,miramonte,45.0
2007-03-07,04N23W16B07S,53.3,nitrate_as_no3,miramonte,45.0
2007-03-13,04N23W16B07S,55.6,nitrate_as_no3,miramonte,45.0
2007-03-20,04N23W16B07S,53.6,nitrate_as_no3,miramonte,45.0
2007-03-27,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2007-04-03,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2007-04-10,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45.0
2007-04-18,04N23W16B07S,46.0,nitrate_as_no3,miramonte,45.0
2007-04-23,04N23W16B07S,45.0,nitrate_as_no3,miramonte,45.0
2007-05-01,04N23W16B07S,42.8,nitrate_as_no3,miramonte,45.0
2007-05-07,04N23W16B07S,43.2,nitrate_as_no3,miramonte,45.0
2007-05-15,04N23W16B07S,47.0,nitrate_as_no3,miramonte,45.0
2007-05-22,04N23W16B07S,47.1,nitrate_as_no3,miramonte,45.0
2007-05-29,04N23W16B07S,43.4,nitrate_as_no3,miramonte,45.0
2007-06-05,04N23W16B07S,42.4,nitrate_as_no3,miramonte,45.0
2007-06-11,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2007-06-19,04N23W16B07S,46.4,nitrate_as_no3,miramonte,45.0
2007-06-26,04N23W16B07S,48.5,nitrate_as_no3,miramonte,45.0
2007-07-03,04N23W16B07S,46.7,nitrate_as_no3,miramonte,45.0
2007-07-10,04N23W16B07S,42.6,nitrate_as_no3,miramonte,45.0
2007-07-16,04N23W16B07S,44.6,nitrate_as_no3,miramonte,45.0
2007-07-24,04N23W16B07S,50.6,nitrate_as_no3,miramonte,45.0
2007-07-30,04N23W16B07S,45.5,nitrate_as_no3,miramonte,45.0
2007-08-07,04N23W16B07S,41.9,nitrate_as_no3,miramonte,45.0
2007-08-13,04N23W16B07S,47.9,nitrate_as_no3,miramonte,45.0
2007-08-21,04N23W16B07S,42.1,nitrate_as_no3,miramonte,45.0
2007-08-28,04N23W16B07S,43.8,nitrate_as_no3,miramonte,45.0
2007-09-04,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45.0
2007-09-12,04N23W16B07S,45.9,nitrate_as_no3,miramonte,45.0
2007-09-18,04N23W16B07S,43.0,nitrate_as_no3,miramonte,45.0
2007-09-25,04N23W16B07S,40.0,nitrate_as_no3,miramonte,45.0
2007-10-02,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45.0
2007-10-23,04N23W16B07S,41.9,nitrate_as_no3,miramonte,45.0
2007-10-25,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45.0
2007-11-06,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45.0
2007-11-12,04N23W16B07S,43.4,nitrate_as_no3,miramonte,45.0
2007-11-20,04N23W16B07S,42.0,nitrate_as_no3,miramonte,45.0
2007-11-27,04N23W16B07S,39.4,nitrate_as_no3,miramonte,45.0
2007-12-03,04N23W16B07S,28.3,nitrate_as_no3,miramonte,45.0
2007-12-11,04N23W16B07S,41.8,nitrate_as_no3,miramonte,45.0
2007-12-17,04N23W16B07S,42.1,nitrate_as_no3,miramonte,45.0
2007-12-24,04N23W16B07S,43.8,nitrate_as_no3,miramonte,45.0
2008-01-02,04N23W16B07S,44.3,nitrate_as_no3,miramonte,45.0
2008-01-08,04N23W16B07S,40.4,nitrate_as_no3,miramonte,45.0
2008-01-15,04N23W16B07S,48.2,nitrate_as_no3,miramonte,45.0
2008-01-21,04N23W16B07S,50.8,nitrate_as_no3,miramonte,45.0
2008-02-12,04N23W16B07S,58.7,nitrate_as_no3,miramonte,45.0
2008-02-19,04N23W16B07S,52.9,nitrate_as_no3,miramonte,45.0
2008-03-03,04N23W16B07S,61.1,nitrate_as_no3,miramonte,45.0
2008-03-11,04N23W16B07S,54.6,nitrate_as_no3,miramonte,45.0
2008-03-18,04N23W16B07S,61.3,nitrate_as_no3,miramonte,45.0
2008-03-24,04N23W16B07S,58.7,nitrate_as_no3,miramonte,45.0
2008-04-01,04N23W16B07S,57.8,nitrate_as_no3,miramonte,45.0
2008-04-08,04N23W16B07S,60.4,nitrate_as_no3,miramonte,45.0
2008-04-14,04N23W16B07S,57.2,nitrate_as_no3,miramonte,45.0
2008-04-22,04N23W16B07S,72.6,nitrate_as_no3,miramonte,45.0
2008-05-05,04N23W16B07S,60.5,nitrate_as_no3,miramonte,45.0
2008-05-13,04N23W16B07S,55.9,nitrate_as_no3,miramonte,45.0
2008-05-27,04N23W16B07S,58.2,nitrate_as_no3,miramonte,45.0
2008-06-02,04N23W16B07S,56.2,nitrate_as_no3,miramonte,45.0
2008-06-10,04N23W16B07S,54.8,nitrate_as_no3,miramonte,45.0
2008-06-16,04N23W16B07S,56.0,nitrate_as_no3,miramonte,45.0
2008-06-23,04N23W16B07S,56.0,nitrate_as_no3,miramonte,45.0
2008-07-01,04N23W16B07S,57.5,nitrate_as_no3,miramonte,45.0
2008-07-07,04N23W16B07S,58.4,nitrate_as_no3,miramonte,45.0
2008-07-14,04N23W16B07S,55.5,nitrate_as_no3,miramonte,45.0
2008-07-21,04N23W16B07S,51.2,nitrate_as_no3,miramonte,45.0
2008-07-28,04N23W16B07S,59.3,nitrate_as_no3,miramonte,45.0
2008-08-04,04N23W16B07S,54.5,nitrate_as_no3,miramonte,45.0
2008-08-11,04N23W16B07S,53.7,nitrate_as_no3,miramonte,45.0
2008-08-18,04N23W16B07S,53.2,nitrate_as_no3,miramonte,45.0
2008-08-25,04N23W16B07S,45.7,nitrate_as_no3,miramonte,45.0
2008-09-02,04N23W16B07S,53.0,nitrate_as_no3,miramonte,45.0
2008-09-08,04N23W16B07S,51.7,nitrate_as_no3,miramonte,45.0
2008-09-15,04N23W16B07S,46.7,nitrate_as_no3,miramonte,45.0
2008-09-23,04N23W16B07S,43.6,nitrate_as_no3,miramonte,45.0
2008-09-30,04N23W16B07S,43.9,nitrate_as_no3,miramonte,45.0
2008-10-07,04N23W16B07S,49.8,nitrate_as_no3,miramonte,45.0
2008-10-14,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45.0
2008-10-27,04N23W16B07S,44.4,nitrate_as_no3,miramonte,45.0
2008-11-03,04N23W16B07S,45.0,nitrate_as_no3,miramonte,45.0
2008-11-10,04N23W16B07S,45.3,nitrate_as_no3,miramonte,45.0
2008-11-17,04N23W16B07S,46.6,nitrate_as_no3,miramonte,45.0
2008-11-24,04N23W16B07S,43.5,nitrate_as_no3,miramonte,45.0
2008-12-02,04N23W16B07S,42.6,nitrate_as_no3,miramonte,45.0
2008-12-08,04N23W16B07S,42.5,nitrate_as_no3,miramonte,45.0
2008-12-16,04N23W16B07S,43.2,nitrate_as_no3,miramonte,45.0
2008-12-22,04N23W16B07S,42.5,nitrate_as_no3,miramonte,45.0
2008-12-29,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45.0
2009-01-05,04N23W16B07S,46.5,nitrate_as_no3,miramonte,45.0
2009-01-12,04N23W16B07S,44.9,nitrate_as_no3,miramonte,45.0
2009-01-21,04N23W16B07S,42.9,nitrate_as_no3,miramonte,45.0
2009-01-26,04N23W16B07S,41.8,nitrate_as_no3,miramonte,45.0
2009-02-02,04N23W16B07S,49.1,nitrate_as_no3,miramonte,45.0
2009-02-10,04N23W16B07S,51.6,nitrate_as_no3,miramonte,45.0
2009-02-17,04N23W16B07S,50.8,nitrate_as_no3,miramonte,45.0
2009-02-23,04N23W16B07S,51.6,nitrate_as_no3,miramonte,45.0
2009-03-02,04N23W16B07S,53.0,nitrate_as_no3,miramonte,45.0
2009-03-10,04N23W16B07S,55.2,nitrate_as_no3,miramonte,45.0
2009-03-17,04N23W16B07S,57.9,nitrate_as_no3,miramonte,45.0
2009-03-23,04N23W16B07S,60.8,nitrate_as_no3,miramonte,45.0
2009-03-30,04N23W16B07S,55.1,nitrate_as_no3,miramonte,45.0
2009-04-07,04N23W16B07S,57.2,nitrate_as_no3,miramonte,45.0
2009-04-14,04N23W16B07S,58.5,nitrate_as_no3,miramonte,45.0
2009-04-20,04N23W16B07S,58.4,nitrate_as_no3,miramonte,45.0
2009-04-27,04N23W16B07S,54.2,nitrate_as_no3,miramonte,45.0
2009-05-05,04N23W16B07S,54.9,nitrate_as_no3,miramonte,45.0
2009-05-11,04N23W16B07S,52.0,nitrate_as_no3,miramonte,45.0
2009-05-18,04N23W16B07S,53.0,nitrate_as_no3,miramonte,45.0
2009-05-26,04N23W16B07S,47.4,nitrate_as_no3,miramonte,45.0
2009-06-01,04N23W16B07S,48.8,nitrate_as_no3,miramonte,45.0
2009-06-08,04N23W16B07S,46.6,nitrate_as_no3,miramonte,45.0
2009-06-15,04N23W16B07S,49.8,nitrate_as_no3,miramonte,45.0
2009-06-22,04N23W16B07S,50.4,nitrate_as_no3,miramonte,45.0
2009-06-29,04N23W16B07S,43.4,nitrate_as_no3,miramonte,45.0
2009-07-09,04N23W16B07S,47.3,nitrate_as_no3,miramonte,45.0
2009-07-15,04N23W16B07S,41.8,nitrate_as_no3,miramonte,45.0
2009-07-22,04N23W16B07S,46.1,nitrate_as_no3,miramonte,45.0
2009-07-28,04N23W16B07S,42.9,nitrate_as_no3,miramonte,45.0
2009-08-04,04N23W16B07S,45.2,nitrate_as_no3,miramonte,45.0
2009-08-10,04N23W16B07S,42.5,nitrate_as_no3,miramonte,45.0
2009-08-18,04N23W16B07S,45.5,nitrate_as_no3,miramonte,45.0
2009-08-24,04N23W16B07S,41.1,nitrate_as_no3,miramonte,45.0
2009-08-31,04N23W16B07S,46.2,nitrate_as_no3,miramonte,45.0
2009-09-08,04N23W16B07S,42.7,nitrate_as_no3,miramonte,45.0
2009-09-14,04N23W16B07S,47.6,nitrate_as_no3,miramonte,45.0
2009-09-21,04N23W16B07S,41.0,nitrate_as_no3,miramonte,45.0
2009-09-28,04N23W16B07S,42.2,nitrate_as_no3,miramonte,45.0
2009-10-06,04N23W16B07S,43.8,nitrate_as_no3,miramonte,45.0
2009-10-13,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2009-10-20,04N23W16B07S,40.9,nitrate_as_no3,miramonte,45.0
2009-10-26,04N23W16B07S,42.3,nitrate_as_no3,miramonte,45.0
2009-11-03,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45.0
2009-11-10,04N23W16B07S,42.7,nitrate_as_no3,miramonte,45.0
2009-11-16,04N23W16B07S,45.0,nitrate_as_no3,miramonte,45.0
2009-11-24,04N23W16B07S,41.9,nitrate_as_no3,miramonte,45.0
2009-11-30,04N23W16B07S,40.8,nitrate_as_no3,miramonte,45.0
2009-12-08,04N23W16B07S,41.3,nitrate_as_no3,miramonte,45.0
2009-12-14,04N23W16B07S,40.6,nitrate_as_no3,miramonte,45.0
2009-12-21,04N23W16B07S,42.0,nitrate_as_no3,miramonte,45.0
2009-12-28,04N23W16B07S,48.9,nitrate_as_no3,miramonte,45.0
2010-01-05,04N23W16B07S,58.1,nitrate_as_no3,miramonte,45.0
2010-01-11,04N23W16B07S,47.3,nitrate_as_no3,miramonte,45.0
2010-01-18,04N23W16B07S,50.1,nitrate_as_no3,miramonte,45.0
2010-01-25,04N23W16B07S,49.7,nitrate_as_no3,miramonte,45.0
2010-02-01,04N23W16B07S,50.8,nitrate_as_no3,miramonte,45.0
2010-02-08,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2010-02-17,04N23W16B07S,53.6,nitrate_as_no3,miramonte,45.0
2010-02-22,04N23W16B07S,53.8,nitrate_as_no3,miramonte,45.0
2010-03-01,04N23W16B07S,54.3,nitrate_as_no3,miramonte,45.0
2010-03-09,04N23W16B07S,55.4,nitrate_as_no3,miramonte,45.0
2010-03-15,04N23W16B07S,56.0,nitrate_as_no3,miramonte,45.0
2010-03-23,04N23W16B07S,56.8,nitrate_as_no3,miramonte,45.0
2010-03-29,04N23W16B07S,55.7,nitrate_as_no3,miramonte,45.0
2010-04-05,04N23W16B07S,57.5,nitrate_as_no3,miramonte,45.0
2010-04-12,04N23W16B07S,57.2,nitrate_as_no3,miramonte,45.0
2010-04-19,04N23W16B07S,58.3,nitrate_as_no3,miramonte,45.0
2010-04-26,04N23W16B07S,56.8,nitrate_as_no3,miramonte,45.0
2010-05-04,04N23W16B07S,57.1,nitrate_as_no3,miramonte,45.0
2010-05-11,04N23W16B07S,56.9,nitrate_as_no3,miramonte,45.0
2010-05-18,04N23W16B07S,55.5,nitrate_as_no3,miramonte,45.0
2010-05-24,04N23W16B07S,54.7,nitrate_as_no3,miramonte,45.0
2010-06-01,04N23W16B07S,54.0,nitrate_as_no3,miramonte,45.0
2010-06-08,04N23W16B07S,54.4,nitrate_as_no3,miramonte,45.0
2010-06-15,04N23W16B07S,50.1,nitrate_as_no3,miramonte,45.0
2010-06-21,04N23W16B07S,53.9,nitrate_as_no3,miramonte,45.0
2010-06-30,04N23W16B07S,49.7,nitrate_as_no3,miramonte,45.0
2010-07-07,04N23W16B07S,51.6,nitrate_as_no3,miramonte,45.0
2010-07-13,04N23W16B07S,48.5,nitrate_as_no3,miramonte,45.0
2010-07-20,04N23W16B07S,46.6,nitrate_as_no3,miramonte,45.0
2010-07-27,04N23W16B07S,49.8,nitrate_as_no3,miramonte,45.0
2010-08-03,04N23W16B07S,45.2,nitrate_as_no3,miramonte,45.0
2010-08-10,04N23W16B07S,46.8,nitrate_as_no3,miramonte,45.0
2010-08-17,04N23W16B07S,47.4,nitrate_as_no3,miramonte,45.0
2010-08-24,04N23W16B07S,46.9,nitrate_as_no3,miramonte,45.0
2010-08-31,04N23W16B07S,43.0,nitrate_as_no3,miramonte,45.0
2010-09-07,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45.0
2010-09-14,04N23W16B07S,47.2,nitrate_as_no3,miramonte,45.0
2010-09-21,04N23W16B07S,42.2,nitrate_as_no3,miramonte,45.0
2010-09-28,04N23W16B07S,45.1,nitrate_as_no3,miramonte,45.0
2010-10-05,04N23W16B07S,41.9,nitrate_as_no3,miramonte,45.0
2010-10-12,04N23W16B07S,39.9,nitrate_as_no3,miramonte,45.0
2010-10-19,04N23W16B07S,40.4,nitrate_as_no3,miramonte,45.0
2010-10-26,04N23W16B07S,41.5,nitrate_as_no3,miramonte,45.0
2010-11-01,04N23W16B07S,41.0,nitrate_as_no3,miramonte,45.0
2010-11-09,04N23W16B07S,40.7,nitrate_as_no3,miramonte,45.0
2010-11-15,04N23W16B07S,39.8,nitrate_as_no3,miramonte,45.0
2010-11-23,04N23W16B07S,40.3,nitrate_as_no3,miramonte,45.0
2010-11-29,04N23W16B07S,40.3,nitrate_as_no3,miramonte,45.0
2010-12-07,04N23W16B07S,39.4,nitrate_as_no3,miramonte,45.0
2010-12-21,04N23W16B07S,37.4,nitrate_as_no3,miramonte,45.0
2011-01-04,04N23W16B07S,48.1,nitrate_as_no3,miramonte,45.0
2011-01-10,04N23W16B07S,50.1,nitrate_as_no3,miramonte,45.0
2011-01-18,04N23W16B07S,53.3,nitrate_as_no3,miramonte,45.0
2011-01-24,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45.0
2011-01-31,04N23W16B07S,55.6,nitrate_as_no3,miramonte,45.0
