date,well,find,chem,area,wqo
12/6/2010,03N23W08B01S,0.44,boron,casitas,0.5
12/6/2010,03N23W08B01S,39,chloride,casitas,100
12/6/2010,03N23W08B01S,0.49698,nitrate_as_n,casitas,10
12/6/2010,03N23W08B01S,2.2,nitrate_as_no3,casitas,45
12/6/2010,03N23W08B01S,249,sulfate,casitas,300
12/6/2010,03N23W08B01S,698,tds,casitas,800
1/3/2011,03N23W08B01S,0.36,boron,casitas,0.5
1/3/2011,03N23W08B01S,35,chloride,casitas,100
1/3/2011,03N23W08B01S,1.31022,nitrate_as_n,casitas,10
1/3/2011,03N23W08B01S,5.8,nitrate_as_no3,casitas,45
1/3/2011,03N23W08B01S,253,sulfate,casitas,300
1/3/2011,03N23W08B01S,709,tds,casitas,800
3/7/2011,03N23W08B01S,0.46,boron,casitas,0.5
3/7/2011,03N23W08B01S,36,chloride,casitas,100
3/7/2011,03N23W08B01S,1.40058,nitrate_as_n,casitas,10
3/7/2011,03N23W08B01S,6.2,nitrate_as_no3,casitas,45
3/7/2011,03N23W08B01S,236,sulfate,casitas,300
3/7/2011,03N23W08B01S,667,tds,casitas,800
4/4/2011,03N23W08B01S,0.22,boron,casitas,0.5
4/4/2011,03N23W08B01S,31,chloride,casitas,100
4/4/2011,03N23W08B01S,1.60389,nitrate_as_n,casitas,10
4/4/2011,03N23W08B01S,7.1,nitrate_as_no3,casitas,45
4/4/2011,03N23W08B01S,239,sulfate,casitas,300
4/4/2011,03N23W08B01S,691,tds,casitas,800
5/2/2011,03N23W08B01S,0.31,boron,casitas,0.5
5/2/2011,03N23W08B01S,34,chloride,casitas,100
5/2/2011,03N23W08B01S,1.49094,nitrate_as_n,casitas,10
5/2/2011,03N23W08B01S,6.6,nitrate_as_no3,casitas,45
5/2/2011,03N23W08B01S,230,sulfate,casitas,300
5/2/2011,03N23W08B01S,656,tds,casitas,800
6/6/2011,03N23W08B01S,0.33,boron,casitas,0.5
6/6/2011,03N23W08B01S,35,chloride,casitas,100
6/6/2011,03N23W08B01S,1.31022,nitrate_as_n,casitas,10
6/6/2011,03N23W08B01S,5.8,nitrate_as_no3,casitas,45
6/6/2011,03N23W08B01S,234,sulfate,casitas,300
6/6/2011,03N23W08B01S,658,tds,casitas,800
7/11/2011,03N23W08B01S,0.35,boron,casitas,0.5
7/11/2011,03N23W08B01S,34,chloride,casitas,100
7/11/2011,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
7/11/2011,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
7/11/2011,03N23W08B01S,234,sulfate,casitas,300
7/11/2011,03N23W08B01S,704,tds,casitas,800
8/8/2011,03N23W08B01S,0.31,boron,casitas,0.5
8/8/2011,03N23W08B01S,46,chloride,casitas,100
8/8/2011,03N23W08B01S,0.99396,nitrate_as_n,casitas,10
8/8/2011,03N23W08B01S,4.4,nitrate_as_no3,casitas,45
8/8/2011,03N23W08B01S,245,sulfate,casitas,300
8/8/2011,03N23W08B01S,763,tds,casitas,800
9/12/2011,03N23W08B01S,0.31,boron,casitas,0.5
9/12/2011,03N23W08B01S,33,chloride,casitas,100
9/12/2011,03N23W08B01S,0.60993,nitrate_as_n,casitas,10
9/12/2011,03N23W08B01S,2.7,nitrate_as_no3,casitas,45
9/12/2011,03N23W08B01S,238,sulfate,casitas,300
9/12/2011,03N23W08B01S,684,tds,casitas,800
10/3/2011,03N23W08B01S,0.36,boron,casitas,0.5
10/3/2011,03N23W08B01S,36,chloride,casitas,100
10/3/2011,03N23W08B01S,0.60993,nitrate_as_n,casitas,10
10/3/2011,03N23W08B01S,2.7,nitrate_as_no3,casitas,45
10/3/2011,03N23W08B01S,249,sulfate,casitas,300
10/3/2011,03N23W08B01S,697,tds,casitas,800
11/7/2011,03N23W08B01S,0.45,boron,casitas,0.5
11/7/2011,03N23W08B01S,32,chloride,casitas,100
11/7/2011,03N23W08B01S,0.49698,nitrate_as_n,casitas,10
11/7/2011,03N23W08B01S,2.2,nitrate_as_no3,casitas,45
11/7/2011,03N23W08B01S,239,sulfate,casitas,300
11/7/2011,03N23W08B01S,681,tds,casitas,800
12/5/2011,03N23W08B01S,0.41,boron,casitas,0.5
12/5/2011,03N23W08B01S,34,chloride,casitas,100
12/5/2011,03N23W08B01S,0.60993,nitrate_as_n,casitas,10
12/5/2011,03N23W08B01S,2.7,nitrate_as_no3,casitas,45
12/5/2011,03N23W08B01S,239,sulfate,casitas,300
12/5/2011,03N23W08B01S,585,tds,casitas,800
1/9/2012,03N23W08B01S,0.26,boron,casitas,0.5
1/9/2012,03N23W08B01S,36,chloride,casitas,100
1/9/2012,03N23W08B01S,0.60993,nitrate_as_n,casitas,10
1/9/2012,03N23W08B01S,2.7,nitrate_as_no3,casitas,45
1/9/2012,03N23W08B01S,241,sulfate,casitas,300
1/9/2012,03N23W08B01S,655,tds,casitas,800
2/6/2012,03N23W08B01S,0.44,boron,casitas,0.5
2/6/2012,03N23W08B01S,36,chloride,casitas,100
2/6/2012,03N23W08B01S,0.70029,nitrate_as_n,casitas,10
2/6/2012,03N23W08B01S,3.1,nitrate_as_no3,casitas,45
2/6/2012,03N23W08B01S,240,sulfate,casitas,300
2/6/2012,03N23W08B01S,646,tds,casitas,800
3/5/2012,03N23W08B01S,0.3,boron,casitas,0.5
3/5/2012,03N23W08B01S,37,chloride,casitas,100
3/5/2012,03N23W08B01S,0.79065,nitrate_as_n,casitas,10
3/5/2012,03N23W08B01S,3.5,nitrate_as_no3,casitas,45
3/5/2012,03N23W08B01S,230,sulfate,casitas,300
3/5/2012,03N23W08B01S,532,tds,casitas,800
4/2/2012,03N23W08B01S,0.56,boron,casitas,0.5
4/2/2012,03N23W08B01S,44,chloride,casitas,100
4/2/2012,03N23W08B01S,0.79065,nitrate_as_n,casitas,10
4/2/2012,03N23W08B01S,3.5,nitrate_as_no3,casitas,45
4/2/2012,03N23W08B01S,242,sulfate,casitas,300
4/2/2012,03N23W08B01S,644,tds,casitas,800
5/7/2012,03N23W08B01S,0.47,boron,casitas,0.5
5/7/2012,03N23W08B01S,48,chloride,casitas,100
5/7/2012,03N23W08B01S,0.9036,nitrate_as_n,casitas,10
5/7/2012,03N23W08B01S,4,nitrate_as_no3,casitas,45
5/7/2012,03N23W08B01S,255,sulfate,casitas,300
5/7/2012,03N23W08B01S,639,tds,casitas,800
6/4/2012,03N23W08B01S,0.44,boron,casitas,0.5
6/4/2012,03N23W08B01S,41,chloride,casitas,100
6/4/2012,03N23W08B01S,0.79065,nitrate_as_n,casitas,10
6/4/2012,03N23W08B01S,3.5,nitrate_as_no3,casitas,45
6/4/2012,03N23W08B01S,241,sulfate,casitas,300
6/4/2012,03N23W08B01S,610,tds,casitas,800
7/2/2012,03N23W08B01S,0.42,boron,casitas,0.5
7/2/2012,03N23W08B01S,35,chloride,casitas,100
7/2/2012,03N23W08B01S,0.79065,nitrate_as_n,casitas,10
7/2/2012,03N23W08B01S,3.5,nitrate_as_no3,casitas,45
7/2/2012,03N23W08B01S,231,sulfate,casitas,300
7/2/2012,03N23W08B01S,674,tds,casitas,800
9/10/2012,03N23W08B01S,0.43,boron,casitas,0.5
9/10/2012,03N23W08B01S,39,chloride,casitas,100
9/10/2012,03N23W08B01S,0.79065,nitrate_as_n,casitas,10
9/10/2012,03N23W08B01S,3.5,nitrate_as_no3,casitas,45
9/10/2012,03N23W08B01S,227,sulfate,casitas,300
9/10/2012,03N23W08B01S,674,tds,casitas,800
10/1/2012,03N23W08B01S,0.48,boron,casitas,0.5
10/1/2012,03N23W08B01S,39,chloride,casitas,100
10/1/2012,03N23W08B01S,0.9036,nitrate_as_n,casitas,10
10/1/2012,03N23W08B01S,4,nitrate_as_no3,casitas,45
10/1/2012,03N23W08B01S,261,sulfate,casitas,300
10/1/2012,03N23W08B01S,758,tds,casitas,800
11/5/2012,03N23W08B01S,0.4,boron,casitas,0.5
11/5/2012,03N23W08B01S,38,chloride,casitas,100
11/5/2012,03N23W08B01S,0.9036,nitrate_as_n,casitas,10
11/5/2012,03N23W08B01S,4,nitrate_as_no3,casitas,45
11/5/2012,03N23W08B01S,230,sulfate,casitas,300
11/5/2012,03N23W08B01S,680,tds,casitas,800
5/6/2013,03N23W08B01S,0.48,boron,casitas,0.5
5/6/2013,03N23W08B01S,53,chloride,casitas,100
5/6/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
5/6/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
5/6/2013,03N23W08B01S,236,sulfate,casitas,300
5/6/2013,03N23W08B01S,775,tds,casitas,800
6/3/2013,03N23W08B01S,0.38,boron,casitas,0.5
6/3/2013,03N23W08B01S,62,chloride,casitas,100
6/3/2013,03N23W08B01S,0.40662,nitrate_as_n,casitas,10
6/3/2013,03N23W08B01S,1.8,nitrate_as_no3,casitas,45
6/3/2013,03N23W08B01S,242,sulfate,casitas,300
6/3/2013,03N23W08B01S,763,tds,casitas,800
7/1/2013,03N23W08B01S,0.38,boron,casitas,0.5
7/1/2013,03N23W08B01S,52,chloride,casitas,100
7/1/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
7/1/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
7/1/2013,03N23W08B01S,251,sulfate,casitas,300
7/1/2013,03N23W08B01S,762,tds,casitas,800
8/12/2013,03N23W08B01S,0.5,boron,casitas,0.5
8/12/2013,03N23W08B01S,50,chloride,casitas,100
8/12/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
8/12/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
8/12/2013,03N23W08B01S,247,sulfate,casitas,300
8/12/2013,03N23W08B01S,771,tds,casitas,800
9/9/2013,03N23W08B01S,0.49,boron,casitas,0.5
9/9/2013,03N23W08B01S,50,chloride,casitas,100
9/9/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
9/9/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
9/9/2013,03N23W08B01S,239,sulfate,casitas,300
9/9/2013,03N23W08B01S,750,tds,casitas,800
10/7/2013,03N23W08B01S,0.4,boron,casitas,0.5
10/7/2013,03N23W08B01S,50,chloride,casitas,100
10/7/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
10/7/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
10/7/2013,03N23W08B01S,246,sulfate,casitas,300
10/7/2013,03N23W08B01S,768,tds,casitas,800
11/4/2013,03N23W08B01S,0.29,boron,casitas,0.5
11/4/2013,03N23W08B01S,52,chloride,casitas,100
11/4/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
11/4/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
11/4/2013,03N23W08B01S,246,sulfate,casitas,300
11/4/2013,03N23W08B01S,769,tds,casitas,800
12/2/2013,03N23W08B01S,0.48,boron,casitas,0.5
12/2/2013,03N23W08B01S,50,chloride,casitas,100
12/2/2013,03N23W08B01S,1.10691,nitrate_as_n,casitas,10
12/2/2013,03N23W08B01S,4.9,nitrate_as_no3,casitas,45
12/2/2013,03N23W08B01S,244,sulfate,casitas,300
12/2/2013,03N23W08B01S,704,tds,casitas,800
3/6/2014,03N23W08B01S,0.42,boron,casitas,0.5
3/6/2014,03N23W08B01S,50,chloride,casitas,100
3/6/2014,03N23W08B01S,1.78461,nitrate_as_n,casitas,10
3/6/2014,03N23W08B01S,7.9,nitrate_as_no3,casitas,45
3/6/2014,03N23W08B01S,228,sulfate,casitas,300
3/6/2014,03N23W08B01S,683,tds,casitas,800
4/7/2014,03N23W08B01S,0.5,boron,casitas,0.5
4/7/2014,03N23W08B01S,56,chloride,casitas,100
4/7/2014,03N23W08B01S,1.92015,nitrate_as_n,casitas,10
4/7/2014,03N23W08B01S,8.5,nitrate_as_no3,casitas,45
4/7/2014,03N23W08B01S,251,sulfate,casitas,300
4/7/2014,03N23W08B01S,763,tds,casitas,800
5/5/2014,03N23W08B01S,0.5,boron,casitas,0.5
5/5/2014,03N23W08B01S,40,chloride,casitas,100
5/5/2014,03N23W08B01S,1.19727,nitrate_as_n,casitas,10
5/5/2014,03N23W08B01S,5.3,nitrate_as_no3,casitas,45
5/5/2014,03N23W08B01S,169,sulfate,casitas,300
5/5/2014,03N23W08B01S,743,tds,casitas,800
6/2/2014,03N23W08B01S,0.48,boron,casitas,0.5
6/2/2014,03N23W08B01S,56,chloride,casitas,100
6/2/2014,03N23W08B01S,1.67166,nitrate_as_n,casitas,10
6/2/2014,03N23W08B01S,7.4,nitrate_as_no3,casitas,45
6/2/2014,03N23W08B01S,249,sulfate,casitas,300
6/2/2014,03N23W08B01S,766,tds,casitas,800
7/7/2014,03N23W08B01S,0.53,boron,casitas,0.5
7/7/2014,03N23W08B01S,56,chloride,casitas,100
7/7/2014,03N23W08B01S,1.69425,nitrate_as_n,casitas,10
7/7/2014,03N23W08B01S,7.5,nitrate_as_no3,casitas,45
7/7/2014,03N23W08B01S,247,sulfate,casitas,300
7/7/2014,03N23W08B01S,826,tds,casitas,800
8/4/2014,03N23W08B01S,0.54,boron,casitas,0.5
8/4/2014,03N23W08B01S,53,chloride,casitas,100
8/4/2014,03N23W08B01S,1.62648,nitrate_as_n,casitas,10
8/4/2014,03N23W08B01S,7.2,nitrate_as_no3,casitas,45
8/4/2014,03N23W08B01S,238,sulfate,casitas,300
8/4/2014,03N23W08B01S,803,tds,casitas,800
9/8/2014,03N23W08B01S,0.54,boron,casitas,0.5
9/8/2014,03N23W08B01S,52,chloride,casitas,100
9/8/2014,03N23W08B01S,1.55871,nitrate_as_n,casitas,10
9/8/2014,03N23W08B01S,6.9,nitrate_as_no3,casitas,45
9/8/2014,03N23W08B01S,238,sulfate,casitas,300
9/8/2014,03N23W08B01S,786,tds,casitas,800
10/6/2014,03N23W08B01S,0.8,boron,casitas,0.5
10/6/2014,03N23W08B01S,53,chloride,casitas,100
10/6/2014,03N23W08B01S,1.49094,nitrate_as_n,casitas,10
10/6/2014,03N23W08B01S,6.6,nitrate_as_no3,casitas,45
10/6/2014,03N23W08B01S,238,sulfate,casitas,300
10/6/2014,03N23W08B01S,757,tds,casitas,800
4/6/2015,03N23W08B01S,0.52,boron,casitas,0.5
4/6/2015,03N23W08B01S,60,chloride,casitas,100
4/6/2015,03N23W08B01S,1.40058,nitrate_as_n,casitas,10
4/6/2015,03N23W08B01S,6.2,nitrate_as_no3,casitas,45
4/6/2015,03N23W08B01S,242,sulfate,casitas,300
4/6/2015,03N23W08B01S,803,tds,casitas,800
4/26/2016,03N23W08B01S,0.5,boron,casitas,0.5
4/26/2016,03N23W08B01S,72,chloride,casitas,100
4/26/2016,03N23W08B01S,1.7,nitrate_as_n,casitas,10
4/26/2016,03N23W08B01S,7.52556,nitrate_as_no3,casitas,45
4/26/2016,03N23W08B01S,250,sulfate,casitas,300
4/26/2016,03N23W08B01S,720,tds,casitas,800
6/6/2016,03N23W08B01S,0.55,boron,casitas,0.5
6/6/2016,03N23W08B01S,75,chloride,casitas,100
6/6/2016,03N23W08B01S,1.6,nitrate_as_n,casitas,10
6/6/2016,03N23W08B01S,7.08288,nitrate_as_no3,casitas,45
6/6/2016,03N23W08B01S,265,sulfate,casitas,300
6/6/2016,03N23W08B01S,830,tds,casitas,800
7/11/2016,03N23W08B01S,0.44,boron,casitas,0.5
7/11/2016,03N23W08B01S,66,chloride,casitas,100
7/11/2016,03N23W08B01S,1.5,nitrate_as_n,casitas,10
7/11/2016,03N23W08B01S,6.6402,nitrate_as_no3,casitas,45
7/11/2016,03N23W08B01S,248,sulfate,casitas,300
7/11/2016,03N23W08B01S,874,tds,casitas,800
8/1/2016,03N23W08B01S,0.54,boron,casitas,0.5
8/1/2016,03N23W08B01S,67,chloride,casitas,100
8/1/2016,03N23W08B01S,1.6,nitrate_as_n,casitas,10
8/1/2016,03N23W08B01S,7.08288,nitrate_as_no3,casitas,45
8/1/2016,03N23W08B01S,255,sulfate,casitas,300
8/1/2016,03N23W08B01S,794,tds,casitas,800
9/12/2016,03N23W08B01S,0.55,boron,casitas,0.5
9/12/2016,03N23W08B01S,68,chloride,casitas,100
9/12/2016,03N23W08B01S,1.5,nitrate_as_n,casitas,10
9/12/2016,03N23W08B01S,6.6402,nitrate_as_no3,casitas,45
9/12/2016,03N23W08B01S,258,sulfate,casitas,300
9/12/2016,03N23W08B01S,852,tds,casitas,800
2/6/2017,03N23W08B01S,0.51,boron,casitas,0.5
2/6/2017,03N23W08B01S,55,chloride,casitas,100
2/6/2017,03N23W08B01S,3,nitrate_as_n,casitas,10
2/6/2017,03N23W08B01S,13.2804,nitrate_as_no3,casitas,45
2/6/2017,03N23W08B01S,239,sulfate,casitas,300
2/6/2017,03N23W08B01S,702,tds,casitas,800
4/3/2017,03N23W08B01S,0.32,boron,casitas,0.5
4/3/2017,03N23W08B01S,53,chloride,casitas,100
4/3/2017,03N23W08B01S,5.1,nitrate_as_n,casitas,10
4/3/2017,03N23W08B01S,22.57668,nitrate_as_no3,casitas,45
4/3/2017,03N23W08B01S,238,sulfate,casitas,300
4/3/2017,03N23W08B01S,773,tds,casitas,800
5/1/2017,03N23W08B01S,0.48,boron,casitas,0.5
5/1/2017,03N23W08B01S,51,chloride,casitas,100
5/1/2017,03N23W08B01S,4.9,nitrate_as_n,casitas,10
5/1/2017,03N23W08B01S,21.69132,nitrate_as_no3,casitas,45
5/1/2017,03N23W08B01S,233,sulfate,casitas,300
5/1/2017,03N23W08B01S,781,tds,casitas,800
6/5/2017,03N23W08B01S,0.41,boron,casitas,0.5
6/5/2017,03N23W08B01S,52,chloride,casitas,100
6/5/2017,03N23W08B01S,0.4,nitrate_as_n,casitas,10
6/5/2017,03N23W08B01S,1.77072,nitrate_as_no3,casitas,45
6/5/2017,03N23W08B01S,273,sulfate,casitas,300
6/5/2017,03N23W08B01S,788,tds,casitas,800
7/3/2017,03N23W08B01S,0.4,boron,casitas,0.5
7/3/2017,03N23W08B01S,48,chloride,casitas,100
7/3/2017,03N23W08B01S,3.2,nitrate_as_n,casitas,10
7/3/2017,03N23W08B01S,14.16576,nitrate_as_no3,casitas,45
7/3/2017,03N23W08B01S,242,sulfate,casitas,300
7/3/2017,03N23W08B01S,840,tds,casitas,800
8/7/2017,03N23W08B01S,0.39,boron,casitas,0.5
8/7/2017,03N23W08B01S,51,chloride,casitas,100
8/7/2017,03N23W08B01S,2.3,nitrate_as_n,casitas,10
8/7/2017,03N23W08B01S,10.18164,nitrate_as_no3,casitas,45
8/7/2017,03N23W08B01S,264,sulfate,casitas,300
8/7/2017,03N23W08B01S,742,tds,casitas,800
9/5/2017,03N23W08B01S,0.5,boron,casitas,0.5
9/5/2017,03N23W08B01S,45,chloride,casitas,100
9/5/2017,03N23W08B01S,1.9,nitrate_as_n,casitas,10
9/5/2017,03N23W08B01S,8.41092,nitrate_as_no3,casitas,45
9/5/2017,03N23W08B01S,243,sulfate,casitas,300
9/5/2017,03N23W08B01S,788,tds,casitas,800
10/2/2017,03N23W08B01S,0.56,boron,casitas,0.5
10/2/2017,03N23W08B01S,43,chloride,casitas,100
10/2/2017,03N23W08B01S,1.7,nitrate_as_n,casitas,10
10/2/2017,03N23W08B01S,7.52556,nitrate_as_no3,casitas,45
10/2/2017,03N23W08B01S,241,sulfate,casitas,300
10/2/2017,03N23W08B01S,752,tds,casitas,800
11/6/2017,03N23W08B01S,0.55,boron,casitas,0.5
11/6/2017,03N23W08B01S,43,chloride,casitas,100
11/6/2017,03N23W08B01S,1.7,nitrate_as_n,casitas,10
11/6/2017,03N23W08B01S,7.52556,nitrate_as_no3,casitas,45
11/6/2017,03N23W08B01S,241,sulfate,casitas,300
11/6/2017,03N23W08B01S,744,tds,casitas,800
12/4/2017,03N23W08B01S,0.5,boron,casitas,0.5
12/4/2017,03N23W08B01S,45,chloride,casitas,100
12/4/2017,03N23W08B01S,1.8,nitrate_as_n,casitas,10
12/4/2017,03N23W08B01S,7.96824,nitrate_as_no3,casitas,45
12/4/2017,03N23W08B01S,236,sulfate,casitas,300
12/4/2017,03N23W08B01S,732,tds,casitas,800
1/8/2018,03N23W08B01S,0.5,boron,casitas,0.5
1/8/2018,03N23W08B01S,45,chloride,casitas,100
1/8/2018,03N23W08B01S,1.8,nitrate_as_n,casitas,10
1/8/2018,03N23W08B01S,7.96824,nitrate_as_no3,casitas,45
1/8/2018,03N23W08B01S,237,sulfate,casitas,300
1/8/2018,03N23W08B01S,776,tds,casitas,800
2/5/2018,03N23W08B01S,0.5,boron,casitas,0.5
2/5/2018,03N23W08B01S,46,chloride,casitas,100
2/5/2018,03N23W08B01S,1.8,nitrate_as_n,casitas,10
2/5/2018,03N23W08B01S,7.96824,nitrate_as_no3,casitas,45
2/5/2018,03N23W08B01S,249,sulfate,casitas,300
2/5/2018,03N23W08B01S,748,tds,casitas,800
3/5/2018,03N23W08B01S,0.49,boron,casitas,0.5
3/5/2018,03N23W08B01S,47,chloride,casitas,100
3/5/2018,03N23W08B01S,1.7,nitrate_as_n,casitas,10
3/5/2018,03N23W08B01S,7.52556,nitrate_as_no3,casitas,45
3/5/2018,03N23W08B01S,248,sulfate,casitas,300
3/5/2018,03N23W08B01S,796,tds,casitas,800
4/2/2018,03N23W08B01S,0.32,boron,casitas,0.5
4/2/2018,03N23W08B01S,0.32,boron,casitas,0.5
4/2/2018,03N23W08B01S,46,chloride,casitas,100
4/2/2018,03N23W08B01S,46,chloride,casitas,100
4/2/2018,03N23W08B01S,1.8,nitrate_as_n,casitas,10
4/2/2018,03N23W08B01S,1.8,nitrate_as_n,casitas,10
4/2/2018,03N23W08B01S,7.96824,nitrate_as_no3,casitas,45
4/2/2018,03N23W08B01S,7.96824,nitrate_as_no3,casitas,45
4/2/2018,03N23W08B01S,273,sulfate,casitas,300
4/2/2018,03N23W08B01S,273,sulfate,casitas,300
4/2/2018,03N23W08B01S,796,tds,casitas,800
4/2/2018,03N23W08B01S,796,tds,casitas,800
5/7/2018,03N23W08B01S,0.47,boron,casitas,0.5
5/7/2018,03N23W08B01S,49,chloride,casitas,100
5/7/2018,03N23W08B01S,1.8,nitrate_as_n,casitas,10
5/7/2018,03N23W08B01S,7.96824,nitrate_as_no3,casitas,45
5/7/2018,03N23W08B01S,816,tds,casitas,800
6/4/2018,03N23W08B01S,0.58,boron,casitas,0.5
6/4/2018,03N23W08B01S,48,chloride,casitas,100
6/4/2018,03N23W08B01S,1.5,nitrate_as_n,casitas,10
6/4/2018,03N23W08B01S,6.6402,nitrate_as_no3,casitas,45
6/4/2018,03N23W08B01S,258,sulfate,casitas,300
6/4/2018,03N23W08B01S,804,tds,casitas,800
7/2/2018,03N23W08B01S,0.53,boron,casitas,0.5
7/2/2018,03N23W08B01S,52,chloride,casitas,100
7/2/2018,03N23W08B01S,270,sulfate,casitas,300
7/2/2018,03N23W08B01S,828,tds,casitas,800
8/6/2018,03N23W08B01S,0.47,boron,casitas,0.5
8/6/2018,03N23W08B01S,54,chloride,casitas,100
8/6/2018,03N23W08B01S,1.4,nitrate_as_n,casitas,10
8/6/2018,03N23W08B01S,6.19752,nitrate_as_no3,casitas,45
8/6/2018,03N23W08B01S,282,sulfate,casitas,300
8/6/2018,03N23W08B01S,880,tds,casitas,800
9/4/2018,03N23W08B01S,0.61,boron,casitas,0.5
9/4/2018,03N23W08B01S,51,chloride,casitas,100
9/4/2018,03N23W08B01S,1.3,nitrate_as_n,casitas,10
9/4/2018,03N23W08B01S,5.75484,nitrate_as_no3,casitas,45
9/4/2018,03N23W08B01S,262,sulfate,casitas,300
10/1/2018,03N23W08B01S,0.59,boron,casitas,0.5
10/1/2018,03N23W08B01S,52,chloride,casitas,100
10/1/2018,03N23W08B01S,1.2,nitrate_as_n,casitas,10
10/1/2018,03N23W08B01S,5.31216,nitrate_as_no3,casitas,45
10/1/2018,03N23W08B01S,298,sulfate,casitas,300
10/1/2018,03N23W08B01S,852,tds,casitas,800
3/4/2019,03N23W08B01S,0.49,boron,casitas,0.5
3/4/2019,03N23W08B01S,33,chloride,casitas,100
3/4/2019,03N23W08B01S,2.6,nitrate_as_n,casitas,10
3/4/2019,03N23W08B01S,11.50968,nitrate_as_no3,casitas,45
3/4/2019,03N23W08B01S,230,sulfate,casitas,300
3/4/2019,03N23W08B01S,776,tds,casitas,800
4/1/2019,03N23W08B01S,0.5,boron,casitas,0.5
4/1/2019,03N23W08B01S,41,chloride,casitas,100
4/1/2019,03N23W08B01S,3.6,nitrate_as_n,casitas,10
4/1/2019,03N23W08B01S,15.93648,nitrate_as_no3,casitas,45
4/1/2019,03N23W08B01S,274,sulfate,casitas,300
4/1/2019,03N23W08B01S,820,tds,casitas,800
5/6/2019,03N23W08B01S,0.5,boron,casitas,0.5
5/6/2019,03N23W08B01S,43,chloride,casitas,100
5/6/2019,03N23W08B01S,3.7,nitrate_as_n,casitas,10
5/6/2019,03N23W08B01S,16.37916,nitrate_as_no3,casitas,45
5/6/2019,03N23W08B01S,284,sulfate,casitas,300
5/6/2019,03N23W08B01S,888,tds,casitas,800
6/3/2019,03N23W08B01S,0.5,boron,casitas,0.5
6/3/2019,03N23W08B01S,64,chloride,casitas,100
6/3/2019,03N23W08B01S,3.8,nitrate_as_n,casitas,10
6/3/2019,03N23W08B01S,16.82184,nitrate_as_no3,casitas,45
6/3/2019,03N23W08B01S,322,sulfate,casitas,300
6/3/2019,03N23W08B01S,996,tds,casitas,800
7/1/2019,03N23W08B01S,0.5,boron,casitas,0.5
7/1/2019,03N23W08B01S,43,chloride,casitas,100
7/1/2019,03N23W08B01S,3.1,nitrate_as_n,casitas,10
7/1/2019,03N23W08B01S,13.72308,nitrate_as_no3,casitas,45
7/1/2019,03N23W08B01S,306,sulfate,casitas,300
7/1/2019,03N23W08B01S,876,tds,casitas,800
7/16/1969,03N23W08B02S,45,chloride,casitas,100
7/16/1969,03N23W08B02S,289,sulfate,casitas,300
2/11/1993,03N23W08B02S,5.96376,nitrate_as_n,casitas,10
2/11/1993,03N23W08B02S,26.4,nitrate_as_no3,casitas,45
8/24/1995,03N23W08B02S,26,chloride,casitas,100
8/24/1995,03N23W08B02S,26,chloride,casitas,100
8/24/1995,03N23W08B02S,2.10087,nitrate_as_n,casitas,10
8/24/1995,03N23W08B02S,9.3,nitrate_as_no3,casitas,45
8/24/1995,03N23W08B02S,261,sulfate,casitas,300
8/24/1995,03N23W08B02S,261,sulfate,casitas,300
9/11/1995,03N23W08B02S,0.33,boron,casitas,0.5
9/11/1995,03N23W08B02S,0.33,boron,casitas,0.5
9/11/1995,03N23W08B02S,24,chloride,casitas,100
9/11/1995,03N23W08B02S,1.8072,nitrate_as_n,casitas,10
9/11/1995,03N23W08B02S,8,nitrate_as_no3,casitas,45
9/11/1995,03N23W08B02S,254,sulfate,casitas,300
9/11/1995,03N23W08B02S,254,sulfate,casitas,300
9/11/1995,03N23W08B02S,640,tds,casitas,800
12/4/1995,03N23W08B02S,0.34,boron,casitas,0.5
12/4/1995,03N23W08B02S,0.34,boron,casitas,0.5
12/4/1995,03N23W08B02S,29,chloride,casitas,100
12/4/1995,03N23W08B02S,1.49094,nitrate_as_n,casitas,10
12/4/1995,03N23W08B02S,6.6,nitrate_as_no3,casitas,45
12/4/1995,03N23W08B02S,247,sulfate,casitas,300
12/4/1995,03N23W08B02S,247,sulfate,casitas,300
12/4/1995,03N23W08B02S,680,tds,casitas,800
5/6/1996,03N23W08B02S,0.23,boron,casitas,0.5
5/6/1996,03N23W08B02S,0.23,boron,casitas,0.5
5/6/1996,03N23W08B02S,42,chloride,casitas,100
5/6/1996,03N23W08B02S,42,chloride,casitas,100
5/6/1996,03N23W08B02S,1.49094,nitrate_as_n,casitas,10
5/6/1996,03N23W08B02S,6.6,nitrate_as_no3,casitas,45
5/6/1996,03N23W08B02S,252,sulfate,casitas,300
